# Rime user dictionary
#@/db_name	flypy_flypy
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	16891
#@/user_id	lakuhana
uv[yf dz[le bu[ad yr[ix yi[lx 	谁都不愿意	c=1 d=0.000312783 t=16891
uv[yf gf[zg uv[yf 	谁跟谁	c=1 d=9.1328e-22 t=16891
ux[ud 	刷	c=1 d=2.49711e-31 t=16891
uy[ir fg[jx 	顺风	c=2 d=5.02091e-31 t=16891
uy[ir uz[pl 	顺手	c=2 d=1.17552 t=16891
uz[by xx[ab ld[an 	瘦下来	c=1 d=6.33134e-06 t=16891
uz[bz du[le 	首都	c=1 d=2.57984e-32 t=16891
uz[bz il[rd 	首创	c=2 d=5.50616e-31 t=16891
uz[bz tv[ff 	首推	c=1 d=7.30161e-07 t=16891
uz[bz xr[ze 	首选	c=0 d=2.50316e-31 t=16891
uz[bz xr[ze zi[bz 	首选字	c=1 d=2.5157e-30 t=16891
uz[bz zi[bz 	首字	c=1 d=1.33357e-30 t=16891
uz[bz zi[bz mu[vd 	首字母	c=1 d=1.63059e-17 t=16891
uz[fy qr[my 	授权	c=1 d=8.75952e-31 t=16891
uz[pl 	手	c=2 d=5.50701e-12 t=16891
uz[pl dm[lv 	手电	c=0 d=3.05217e-11 t=16891
uz[pl dm[lv ts[vk 	手电筒	c=2 d=2.10541e-07 t=16891
uz[pl ds[el 	手动	c=4 d=0.576956 t=16891
uz[pl ji[mj 	手机	c=3 d=5.50557e-11 t=16891
uz[pl ji[mj dr[le 	手机端	c=1 d=1.58759e-26 t=16891
uz[pl ji[mj hc[kv 	手机号	c=1 d=0.000357992 t=16891
uz[pl ji[mj ka[ub 	手机卡	c=0 d=3.22309e-05 t=16891
uz[pl li[la 	手里	c=1 d=3.10041e-18 t=16891
uz[pl pd[pu 	手牌	c=2 d=2.1638e-13 t=16891
uz[pl uh[la 	手上	c=1 d=1.2197e-13 t=16891
uz[pl yz[dz 	手游	c=1 d=9.33187e-11 t=16891
uz[py 	受	c=4 d=0.0247238 t=16891
uz[py la[fl 	受拉	c=2 d=4.44315e-16 t=16891
uz[py la[fl li[vp 	受拉力	c=1 d=1.26182e-30 t=16891
uz[py li[vp 	受力	c=12 d=7.48637e-29 t=16891
uz[py li[vp gz[ms jm[rn 	受力构件	c=1 d=3.03479e-31 t=16891
uz[py li[vp so[ux 	受力索	c=1 d=8.086e-31 t=16891
uz[py li[wl 	受理	c=1 d=8.04708e-33 t=16891
uz[py wj[wg 	受弯	c=2 d=4.48779e-16 t=16891
uz[py wj[wg bu[le jm[rn 	受弯部件	c=1 d=1.8315e-31 t=16891
uz[py ww[hn qu[ui 	受委屈	c=1 d=3.82295e-12 t=16891
uz[py ya[id 	受压	c=4 d=8.75409e-16 t=16891
uz[py ya[id uz[py la[fl 	受压受拉	c=1 d=1.2842e-31 t=16891
uz[vw 	收	c=2 d=0.102284 t=16891
uz[vw dc[ad 	收到	c=1 d=1.6202e-30 t=16891
uz[vw fu[pw td[sk wj[dg 	收复台湾	c=1 d=1.11434e-09 t=16891
uz[vw fw[fr 	收费	c=1 d=2.92233e-28 t=16891
uz[vw lu[eu 	收录	c=2 d=1.88863e-10 t=16891
uz[vw ru[pn 	收入	c=1 d=8.0222e-26 t=16891
uz[vw ui[fk 	收拾	c=1 d=3.34586e-32 t=16891
va[da nj[tl 	渣男	c=1 d=1.90333e-13 t=16891
va[hv kd[ac 	炸开	c=0 d=6.6079e-10 t=16891
va[hv kd[ac yi[aa ge[rl ks[bg jm[mo 	炸开一个空间	c=1 d=6.64102e-09 t=16891
va[hv le[vl 	炸了	c=1 d=2.75027e-20 t=16891
va[hv yc[cu 	炸药	c=0 d=6.57494e-10 t=16891
vc[fg 	找	c=3 d=2.22153e-07 t=16891
vc[fg bu[ad dc[ad 	找不到	c=3 d=5.80689e-19 t=16891
vc[fg bu[ad hv[kk ld[an 	找不回来	c=1 d=1.59722e-09 t=16891
vc[fg dc[ad 	找到	c=4 d=0.000235217 t=16891
vc[fg dc[ad ge[rl 	找到个	c=1 d=2.45275e-26 t=16891
vc[fg de[ 	找的	c=1 d=2.55025e-14 t=16891
vc[fg de[ic dc[ad 	找得到	c=1 d=1.37568e-17 t=16891
vc[fg ge[rl 	找个	c=1 d=2.3107e-30 t=16891
vc[fg vc[fg 	找找	c=1 d=4.47468e-11 t=16891
vc[fg wo[pd 	找我	c=2 d=3.23143e-06 t=16891
vc[fg zi[bz 	找字	c=4 d=5.14327e-14 t=16891
vc[og 	曌	c=5 d=2.21045e-07 t=16891
vc[oh gu[ir 	照顾	c=2 d=2.10641e-14 t=16891
vc[oh pm[pv 	照片	c=4 d=3.62542e-28 t=16891
vc[oh pm[pv le[vl ma[km 	照片了吗	c=1 d=5.7415e-32 t=16891
vc[oh xl[mo ji[mj 	照相机	c=1 d=0.00339653 t=16891
vc[tx vz[dl qn[ml 	赵州桥	c=1 d=2.75975e-31 t=16891
vc[yo mo[gg 	着魔	c=1 d=2.32229e-30 t=16891
vdyh 	渣打银行	c=1 d=3.20254e-17 t=16891
ve[ZW bi[vm qm[jj 	这笔钱	c=1 d=0.000234044 t=16891
ve[ZW ci[dr 	这次	c=3 d=4.54689e-10 t=16891
ve[ZW dr[py 	这段	c=1 d=2.99071e-06 t=16891
ve[ZW dz[le 	这都	c=1 d=4.53136e-12 t=16891
ve[ZW ff[rd 	这份	c=1 d=1.12846e-10 t=16891
ve[ZW jn[kl 	这叫	c=0 d=0.000822975 t=16891
ve[ZW jn[kl zo[rw 	这叫做	c=1 d=0.008271 t=16891
ve[ZW ll[ad ge[RL 	这两个	c=0 d=0.00471227 t=16891
ve[ZW ll[ad ge[RL dm[lh 	这两个点	c=1 d=0.0473589 t=16891
ve[ZW me[ps kk[xg 	这么快	c=1 d=3.58297e-14 t=16891
ve[ZW tn[wm 	这条	c=1 d=0.0461896 t=16891
ve[ZW tn[wm lu[zk 	这条路	c=1 d=4.21266e-07 t=16891
ve[ZW ui[oc hz[ru 	这时候	c=1 d=0.0459593 t=16891
ve[ZW vh[gi 	这张	c=0 d=4.28959e-15 t=16891
ve[ZW vh[gi dj[bl 	这张单	c=1 d=4.31109e-14 t=16891
ve[ZW yh[my zi[va 	这样子	c=4 d=0.42455 t=16891
ve[[ ye[vv ui[[ 	这也是	c=2 d=2.54288e-15 t=16891
ve[dj jl[dg ug[uo 	浙江省	c=1 d=7.92593e-31 t=16891
ve[fj bj[my 	折板	c=2 d=2.89222e-30 t=16891
ve[fj tg[om 	折腾	c=1 d=2.75975e-31 t=16891
ve[fj uh[la 	折上	c=1 d=0.377192 t=16891
ve[ko li[kl 	啫喱	c=0 d=2.42917e-31 t=16891
ve[lo 	者	c=1 d=2.96811e-05 t=16891
ve[yo 	着	c=4 d=1.57291e-05 t=16891
ve[zW yh[my de[bU 	这样的	c=1 d=0.873716 t=16891
ve[zw 	这	c=4 d=1.37189e-15 t=16891
ve[zw bm[zl 	这边	c=11 d=0.377362 t=16891
ve[zw bu[le ff[bd 	这部分	c=4 d=2.20139e-08 t=16891
ve[zw ge[rl 	这个	c=134 d=3.59087 t=16891
ve[zw gs[gl ng[sb 	这功能	c=1 d=2.51314e-18 t=16891
ve[zw jb[ry jb[ry 	这仅仅	c=1 d=5.66968e-31 t=16891
ve[zw jq[wy 	这就	c=3 d=6.51062e-11 t=16891
ve[zw jq[wy ui[or 	这就是	c=4 d=1.20987e-06 t=16891
ve[zw kr[ur 	这款	c=1 d=2.82962e-31 t=16891
ve[zw li[la 	这里	c=7 d=4.04019e-14 t=16891
ve[zw me[ps 	这么	c=22 d=0.998526 t=16891
ve[zw tc[ds 	这套	c=1 d=7.91783e-19 t=16891
ve[zw ui[or 	这是	c=18 d=0.409437 t=16891
ve[zw uz[bz 	这首	c=1 d=3.07322e-32 t=16891
ve[zw vs[hv 	这种	c=10 d=0.0127148 t=16891
ve[zw vs[hv ci[yk 	这种词	c=1 d=1.84294e-16 t=16891
ve[zw wj[we yi[lx 	这玩意	c=1 d=5.03559e-18 t=16891
ve[zw wu[aa kk[tg qm[jj 	这五块钱	c=1 d=1.37877e-14 t=16891
ve[zw xp[ve 	这些	c=7 d=0.133452 t=16891
ve[zw yh[my 	这样	c=31 d=1.03778 t=16891
ve[zw yi[vv jk[sg 	这已经	c=1 d=2.2201e-30 t=16891
vf[fn ds[el 	振动	c=1 d=1.56745e-23 t=16891
vf[fn ds[el is[dv ji[ak 	振动冲击	c=1 d=5.97586e-32 t=16891
vf[ub 	真	c=4 d=1.30836e-15 t=16891
vf[ub de[ 	真的	c=4 d=2.1137e-22 t=16891
vf[ub de[[ 	真的	c=9 d=0.000884966 t=16891
vf[ub ii[zi dy[jt 	真迟钝	c=1 d=7.11263e-22 t=16891
vf[ub ks[bg 	真空	c=1 d=2.62747e-12 t=16891
vf[ub nj[yf kj[uo 	真难看	c=1 d=1.43553e-18 t=16891
vf[ub ug[uo 	真省	c=1 d=6.05891e-18 t=16891
vf[ub ui[OR 	真是	c=3 d=0.00435337 t=16891
vf[ub ui[bd 	真实	c=1 d=0.00442715 t=16891
vf[ub vg[av 	真正	c=1 d=4.74638e-28 t=16891
vf[wp 	珍	c=1 d=1.86469e-07 t=16891
vf[wp ni[nb 	珍妮	c=2 d=7.07114e-12 t=16891
vf[xw ji[nl 	甄姬	c=1 d=2.89532e-07 t=16891
vf[yn ds[el 	震动	c=1 d=1.55965e-23 t=16891
vg[av hc[nz 	正好	c=2 d=0.0236356 t=16891
vg[av ih[xj 	正常	c=15 d=0.193141 t=16891
vg[av li[wa 	正立	c=0 d=0.00695994 t=16891
vg[av li[wa tz[fy yk[op mm[aa 	正立投影面	c=1 d=0.0699482 t=16891
vg[av mm[aa 	正面	c=1 d=0.0113902 t=16891
vg[av pk[au 	正平	c=0 d=0.00689068 t=16891
vg[av pk[au xm[sj 	正平线	c=1 d=0.0692522 t=16891
vg[av qt[uy 	正确	c=2 d=1.57921e-12 t=16891
vg[av tz[fy yk[op 	正投影	c=0 d=0.000833454 t=16891
vg[av tz[fy yk[op fa[ds 	正投影法	c=1 d=0.00379148 t=16891
vg[av xl[pk dd[ry li[wl 	正向代理	c=4 d=0.000304252 t=16891
vg[av ze[kd 	正则	c=12 d=7.0023e-06 t=16891
vg[av ze[kd ui[oc 	正则时	c=1 d=2.9655e-24 t=16891
vg[av zi[bz 	正字	c=1 d=0.0017555 t=16891
vg[fl le[[ 	挣了	c=1 d=1.27936e-16 t=16891
vg[iv fu[oy 	征服	c=1 d=1.18939e-11 t=16891
vg[iv ji[rm 	征集	c=1 d=2.88088e-07 t=16891
vg[uv 	整	c=1 d=2.92691e-17 t=16891
vg[uv cg[us 	整层	c=1 d=6.86101e-18 t=16891
vg[uv ge[rl 	整个	c=8 d=3.44387e-07 t=16891
vg[uv ge[rl ql[tk ti[rb 	整个墙体	c=1 d=8.89342e-33 t=16891
vg[uv ge[rl uf[pp 	整个身	c=1 d=7.02009e-15 t=16891
vg[uv he[rk 	整合	c=1 d=5.22119e-32 t=16891
vg[uv ju[bk 	整句	c=0 d=0.0351692 t=16891
vg[uv ju[bk mo[md ui[yg xx[ab 	整句模式下	c=1 d=0.353455 t=16891
vg[uv li[wl 	整理	c=2 d=7.54201e-16 t=16891
vg[uv li[wl yi[aa dv[tf ds[ad xi[aa 	整理一堆东西	c=1 d=1.28577e-16 t=16891
vg[uv ti[rb 	整体	c=6 d=6.6629e-07 t=16891
vg[vw vi[dk 	政治	c=1 d=1.43085e-09 t=16891
vg[yv 	证	c=1 d=0.000375979 t=16891
vg[yv ju[fk 	证据	c=1 d=1.20756e-13 t=16891
vg[yv qr[jd 	证券	c=1 d=0.00168667 t=16891
vg[yv tz[fy yk[op fa[ds 	证投影法	c=1 d=0.00377257 t=16891
vh[gi 	张	c=2 d=0.00190646 t=16891
vh[gi jk[cw xr[ig 	张敬轩	c=1 d=0.024972 t=16891
vh[gi la[fl 	张拉	c=1 d=1.03827e-30 t=16891
vh[gi la[fl so[jr 	张拉锁	c=3 d=2.49221e-30 t=16891
vh[gi xt[ye vf[wp 	张雪珍	c=1 d=0.0191587 t=16891
vh[lu jp[ce 	章节	c=1 d=2.10423e-17 t=16891
vh[oi 	胀	c=1 d=4.56183e-32 t=16891
vh[oi qi[tj ld[an 	胀起来	c=2 d=9.47376e-32 t=16891
vi[at 	至	c=4 d=6.04019e-11 t=16891
vi[at ai[py 	至爱	c=1 d=1.5816e-11 t=16891
vi[at uc[xp 	至少	c=3 d=0.000222681 t=16891
vi[bt xi[zx 	窒息	c=2 d=1.41401e-28 t=16891
vi[dn 	之	c=0 d=4.3913e-26 t=16891
vi[dn hz[pk 	之后	c=26 d=0.0580884 t=16891
vi[dn jm[mo 	之间	c=6 d=3.33846e-06 t=16891
vi[dn lw[md 	之类	c=3 d=8.98765e-10 t=16891
vi[dn qm[bd 	之前	c=20 d=0.475749 t=16891
vi[dn wh[at 	之王	c=1 d=1.79988e-32 t=16891
vi[dn ye[wn 	之夜	c=2 d=3.43635e-13 t=16891
vi[eb ih[tp 	职场	c=1 d=3.49272e-08 t=16891
vi[fo 	指	c=4 d=0.0358765 t=16891
vi[fo bn[mx 	指标	c=2 d=5.22487e-07 t=16891
vi[fo dc[sc 	指导	c=0 d=2.13341e-33 t=16891
vi[fo dc[sc yi[aa xx[ab 	指导一下	c=1 d=2.1441e-32 t=16891
vi[fo de[ 	指的	c=1 d=1.71182e-30 t=16891
vi[fo jn[lw 	指教	c=0 d=0.000481991 t=16891
vi[fo uf[ru me[ps 	指什么	c=1 d=4.08386e-24 t=16891
vi[kb 	只	c=8 d=1.34298e-13 t=16891
vi[kb bu[ad go[zc 	只不过	c=1 d=3.15102e-32 t=16891
vi[kb hc[nz 	只好	c=1 d=1.03204e-18 t=16891
vi[kb hv[rs 	只会	c=4 d=0.000121202 t=16891
vi[kb kc[nf 	只靠	c=1 d=6.00905e-09 t=16891
vi[kb kd[ac 	只开	c=2 d=4.12855e-05 t=16891
vi[kb ng[sb 	只能	c=12 d=0.000100034 t=16891
vi[kb ui[or 	只是	c=14 d=0.0105145 t=16891
vi[kb uz[vw 	只收	c=1 d=2.50964e-31 t=16891
vi[kb xt[xz 	只学	c=1 d=2.44178e-32 t=16891
vi[kb xu[ye yc[xn 	只需要	c=2 d=3.12438e-19 t=16891
vi[kb yc[xn 	只要	c=6 d=0.410653 t=16891
vi[kb yz[uo 	只有	c=17 d=6.61274e-07 t=16891
vi[pd tu[kd 	制图	c=7 d=0.00389461 t=16891
vi[pd zo[rv 	制作	c=1 d=3.55407e-07 t=16891
vi[pr bc[rm 	质保	c=1 d=9.87631e-31 t=16891
vi[pr ll[ol 	质量	c=2 d=5.22313e-07 t=16891
vi[rq 	值	c=1 d=0.000238772 t=16891
vi[rq de[ic 	值得	c=1 d=1.70328e-30 t=16891
vi[sq dk[dr 	置顶	c=4 d=4.0816e-25 t=16891
vi[sq dk[dr ci[yk 	置顶词	c=6 d=0.215456 t=16891
vi[sq hz[pk 	置后	c=1 d=4.99244e-05 t=16891
vi[uk bu[ad vi[uk dc[zz 	知不知道	c=1 d=1.58811e-30 t=16891
vi[uk dc[zz 	知道	c=23 d=1.2724 t=16891
vi[uk qk[xo 	知情	c=1 d=0.000380129 t=16891
vi[uk ui[yb 	知识	c=1 d=0.00263203 t=16891
vi[uo hv[fx ya[ap 	智慧牙	c=1 d=5.25287e-15 t=16891
vi[uo hx[ru 	智华	c=6 d=0.0160028 t=16891
vi[uq 	直	c=0 d=1.91685e-09 t=16891
vi[uq bo[ft 	直播	c=1 d=1.36482e-12 t=16891
vi[uq dc[ad 	直到	c=1 d=4.58313e-28 t=16891
vi[uq gr[ye 	直观	c=4 d=8.39854e-05 t=16891
vi[uq gr[ye tu[kd 	直观图	c=1 d=0.0129715 t=16891
vi[uq jk[ig 	直径	c=3 d=0.00376021 t=16891
vi[uq jn[dy 	直角	c=1 d=0.00486835 t=16891
vi[uq jn[dy zo[rt bn[mx 	直角坐标	c=1 d=0.0335406 t=16891
vi[uq jp[fn 	直接	c=39 d=0.305899 t=16891
vi[uq jt[xe 	直觉	c=3 d=1.30025e-15 t=16891
vi[uq lo[ix wf[sw 	直螺纹	c=1 d=3.21392e-08 t=16891
vi[uq xm[sj 	直线	c=12 d=0.210026 t=16891
vi[uy 	支	c=1 d=8.85016e-31 t=16891
vi[uy ig[fu 	支撑	c=8 d=3.96076e-08 t=16891
vi[uy ii[fc 	支持	c=11 d=1.00935e-17 t=16891
vi[uy iu[vk 	支出	c=2 d=1.42028e-10 t=16891
vi[uy jm[bd li[vp ql[tk 	支剪力墙	c=1 d=3.44716e-30 t=16891
vi[uy zo[gt 	支座	c=2 d=1.98578e-30 t=16891
vj[dv jl[dg 	湛江	c=1 d=1.53485e-11 t=16891
vj[lk li[wa 	站立	c=1 d=1.25317e-08 t=16891
vj[lk qi[tj ld[an 	站起来	c=1 d=2.01581e-12 t=16891
vj[lk yz[UO 	占有	c=1 d=1.17755e-11 t=16891
vj[un lj[le gr[uk 	展览馆	c=1 d=3.57919e-31 t=16891
vj[un ui[ex 	展示	c=0 d=4.14134e-13 t=16891
vj[un ui[ex yu[al rf[PN 	展示于人	c=1 d=4.16211e-12 t=16891
vl[dq td[tx 	状态	c=13 d=4.48175e-05 t=16891
vl[dq td[tx ma[um 	状态码	c=1 d=2.69261e-06 t=16891
vl[dy jb[zj 	装进	c=1 d=4.73494e-29 t=16891
vl[dy le[vl 	装了	c=1 d=1.35331e-30 t=16891
vl[dy wj[be 	装完	c=1 d=1.36691e-30 t=16891
vl[dy xq[rp 	装修	c=2 d=5.03302e-12 t=16891
vl[mt 	桩	c=9 d=1.8295e-08 t=16891
vl[mt dk[dr 	桩顶	c=1 d=5.77342e-09 t=16891
vl[mt ji[qt iu[ui 	桩基础	c=2 d=1.12619e-08 t=16891
vo[lm mm[aa 	桌面	c=1 d=0.0244775 t=16891
vo[yo uu[mw 	着数	c=1 d=1.25058e-13 t=16891
vr[ad ti[or 	专题	c=1 d=8.23395e-09 t=16891
vr[ad uo[ye 	专说	c=1 d=3.23143e-05 t=16891
vr[ad xm[sj 	专线	c=1 d=2.20371e-31 t=16891
vr[ad ye[la 	专业	c=1 d=1.83912e-21 t=16891
vr[ad yr[kr 	专员	c=1 d=0.00018046 t=16891
vr[iv 	转	c=2 d=8.98918e-12 t=16891
vr[iv hh[ii 	转行	c=4 d=5.34425e-12 t=16891
vr[iv hr[fd 	转换	c=4 d=0.000122794 t=16891
vr[iv jn[dy 	转角	c=2 d=2.8827e-30 t=16891
vr[iv ti[rb ui[fy gs[aa 	转体施工	c=2 d=8.83101e-07 t=16891
vr[iv ti[rb ui[fy gs[aa fa[ds 	转体施工法	c=1 d=4.06777e-07 t=16891
vr[iv vj[lg 	转战	c=0 d=1.23771e-10 t=16891
vr[iv wf[wx zi[bz 	转文字	c=1 d=0.0136366 t=16891
vr[iv wj[wg 	转弯	c=2 d=3.56245e-27 t=16891
vr[iv xl[pk 	转向	c=1 d=2.12719e-27 t=16891
vr[kn 	赚	c=1 d=3.17997e-22 t=16891
vr[uv 	砖	c=1 d=2.8155e-31 t=16891
vr[uv hy[db 	砖混	c=7 d=8.11137e-09 t=16891
vs[hv 	种	c=2 d=4.00653e-05 t=16891
vs[hv lw[md 	种类	c=1 d=2.02379e-29 t=16891
vs[jv qk[xo 	钟情	c=0 d=3.96666e-06 t=16891
vs[jv qk[xo kl[mw 	钟情框	c=1 d=3.98655e-05 t=16891
vs[ll 	中	c=19 d=0.00763586 t=16891
vs[ll go[ky 	中国	c=3 d=1.15404e-09 t=16891
vs[ll jm[mo 	中间	c=5 d=0.146607 t=16891
vs[ll jm[mo da[un 	中间大	c=1 d=3.08862e-32 t=16891
vs[ll jm[zy si[ke ju[uk 	中建四局	c=4 d=8.46531e-14 t=16891
vs[ll nm[pl 	中年	c=1 d=1.90956e-22 t=16891
vs[ll qi[qo 	中期	c=1 d=2.24669e-23 t=16891
vs[ll ts[vk 	中筒	c=1 d=5.94504e-30 t=16891
vs[ll ui[ak hx[rb 	中石化	c=1 d=1.9158e-31 t=16891
vs[ll uj[lk da[un xt[xz 	中山大学	c=1 d=7.10296e-06 t=16891
vs[ll wf[wx 	中文	c=12 d=0.000214794 t=16891
vs[ll xb[dd 	中心	c=5 d=0.0115001 t=16891
vs[ll xb[dd vz[iy 	中心轴	c=1 d=2.09623e-31 t=16891
vs[ll yi[ku yr[ee 	中医院	c=1 d=4.50799e-10 t=16891
vs[ll yk[cy 	中英	c=2 d=0.000122182 t=16891
vs[ll yk[cy hu[aa yi[yl 	中英互译	c=1 d=3.72665e-06 t=16891
vs[ov 	肿	c=1 d=7.33821e-07 t=16891
vs[pa dm[lh 	重点	c=5 d=0.000165801 t=16891
vs[pa xk[kt 	重型	c=1 d=1.14965e-23 t=16891
vs[pa yc[xn 	重要	c=2 d=6.03711e-05 t=16891
vs[rr do[xx 	众多	c=2 d=1.02139e-31 t=16891
vs[rv 	仲	c=1 d=2.78077e-32 t=16891
vs[sd ng[sb 	终能	c=1 d=2.45066e-16 t=16891
vu[dv ce[pa 	注册	c=2 d=4.43279e-18 t=16891
vu[dv ru[pn 	注入	c=1 d=6.60435e-32 t=16891
vu[dv ui[pl 	注释	c=5 d=1.24799e-18 t=16891
vu[dv yb[lo 	注音	c=5 d=0.00704836 t=16891
vu[dw 	主	c=4 d=5.49593e-30 t=16891
vu[dw da[fd 	主打	c=2 d=1.61937e-26 t=16891
vu[dw gr[vk 	主管	c=2 d=1.62202e-14 t=16891
vu[dw gr[ye 	主观	c=1 d=2.91182e-15 t=16891
vu[dw ji[mj 	主机	c=0 d=1.36009e-31 t=16891
vu[dw ji[mj uh[la mm[aa 	主机上面	c=1 d=1.36691e-30 t=16891
vu[dw jm[jz pj[vm 	主键盘	c=2 d=9.72124e-21 t=16891
vu[dw ll[dm 	主梁	c=2 d=3.86056e-30 t=16891
vu[dw pw[yj vi[sq 	主配置	c=2 d=1.0727e-23 t=16891
vu[dw ti[or 	主题	c=1 d=4.55175e-06 t=16891
vu[dw yc[xn 	主要	c=20 d=0.481928 t=16891
vu[lh fj[uy 	煮饭	c=1 d=1.2625e-07 t=16891
vu[mv 	柱	c=8 d=2.72996e-21 t=16891
vu[mv dk[dr 	柱顶	c=1 d=9.65572e-30 t=16891
vu[mv zi[va 	柱子	c=3 d=2.13588e-08 t=16891
vu[pl zi[va 	竹子	c=1 d=4.56105e-30 t=16891
vu[qo pg[oo gz[qk yz[uy 	猪朋狗友	c=1 d=7.85532e-14 t=16891
vu[rv 	住	c=2 d=0.0144798 t=16891
vu[rv vd[bq 	住宅	c=3 d=1.46448e-29 t=16891
vv[jf lo[ix wf[sw 	锥螺纹	c=1 d=1.91685e-08 t=16891
vw[zw vs[ll 	这中	c=1 d=6.11023e-29 t=16891
vx[fv 	抓	c=6 d=1.60688e-07 t=16891
vx[fv bu[ad si[db 	抓不死	c=1 d=2.67271e-07 t=16891
vx[fv dc[ad 	抓到	c=2 d=2.81735e-13 t=16891
vx[fv is[vd 	抓虫	c=1 d=1.1006e-10 t=16891
vx[fv vu[rv 	抓住	c=1 d=2.10788e-08 t=16891
vy[df 	准	c=1 d=2.72477e-28 t=16891
vz[dv 	洲	c=1 d=7.70241e-18 t=16891
vz[iy 	轴	c=2 d=0.0639792 t=16891
vz[iy ce[dd 	轴测	c=1 d=0.00467746 t=16891
vz[iy xl[pk 	轴向	c=1 d=2.30513e-31 t=16891
vz[kk 	周	c=1 d=7.62575e-18 t=16891
vz[kk bm[zl 	周边	c=1 d=4.58719e-09 t=16891
vz[kk lq[wb 	周六	c=1 d=1.17715e-07 t=16891
vz[kk mo[an 	周末	c=2 d=0.0182243 t=16891
vz[kk ri[ka 	周日	c=4 d=4.03841e-11 t=16891
vz[kk uf[pp 	周身	c=0 d=3.72336e-26 t=16891
vz[kk uf[pp wu[kk uu[rl fu[oy 	周身唔舒服	c=1 d=3.74202e-25 t=16891
vz[kk xr[fr 	周旋	c=1 d=2.40133e-12 t=16891
vz[kk zs[bx 	周总	c=2 d=2.34555e-22 t=16891
wa[fv 	挖	c=0 d=5.49186e-10 t=16891
wa[fv di[ty 	挖地	c=1 d=3.31945e-27 t=16891
wa[fv dn[fu 	挖掉	c=2 d=6.51184e-32 t=16891
wa[fv tu[ua ji[mj 	挖土机	c=1 d=5.09503e-09 t=16891
wa[kt cc[fm 	哇操	c=1 d=1.69334e-20 t=16891
wa[nt 	娃	c=1 d=5.08447e-14 t=16891
wd[xb 	外	c=1 d=4.48474e-08 t=16891
wd[xb bu[le 	外部	c=1 d=3.72527e-31 t=16891
wd[xb md[ud 	外卖	c=1 d=1.14867e-13 t=16891
wd[xb mm[aa 	外面	c=1 d=0.00162866 t=16891
wd[xb yh[fp 	外扬	c=1 d=6.66048e-14 t=16891
wf[dm du[gy 	温度	c=2 d=9.40794e-31 t=16891
wf[hx dk[br 	稳定	c=6 d=2.83828e-07 t=16891
wf[hx dk[br ji[wd 	稳定剂	c=1 d=2.48298e-23 t=16891
wf[hx dk[br tu[ua 	稳定土	c=1 d=5.8404e-27 t=16891
wf[hx dk[br xk[xu 	稳定性	c=1 d=1.0507e-23 t=16891
wf[hx gu[kk 	稳固	c=1 d=6.44475e-09 t=16891
wf[mk 	问	c=1 d=7.74232e-20 t=16891
wf[mk go[zc 	问过	c=2 d=6.00069e-22 t=16891
wf[mk ni[RX 	问你	c=1 d=6.35204e-15 t=16891
wf[mk ta[RY 	问他	c=1 d=8.80968e-10 t=16891
wf[mk ti[or 	问题	c=29 d=1.17561 t=16891
wf[mk ti[or le[vl 	问题了	c=1 d=5.06789e-05 t=16891
wf[mk wf[mk 	问问	c=7 d=6.02562e-05 t=16891
wf[mk xx[ab 	问下	c=1 d=6.15049e-18 t=16891
wf[mk yi[aa xx[ab 	问一下	c=4 d=0.000153781 t=16891
wf[wx 	文	c=1 d=9.27559e-28 t=16891
wf[wx dh[me 	文档	c=10 d=0.000608204 t=16891
wf[wx jm[rn 	文件	c=26 d=0.444867 t=16891
wf[wx jm[rn jx[an 	文件夹	c=2 d=3.41588e-11 t=16891
wf[wx zi[bz 	文字	c=3 d=3.07029e-06 t=16891
wh[at 	王	c=4 d=2.7574e-21 t=16891
wh[at ve[lo 	王者	c=3 d=0.00267704 t=16891
wh[at xp[yc 	王谢	c=3 d=9.16253e-32 t=16891
wh[iv 	往	c=0 d=6.50602e-33 t=16891
wh[iv tu[ua cg[us 	往土层	c=1 d=6.53859e-32 t=16891
wh[iv wh[iv 	往往	c=1 d=7.60089e-09 t=16891
wh[iv xx[ab 	往下	c=1 d=2.89214e-05 t=16891
wh[kx 	网	c=2 d=0.0295994 t=16891
wh[kx ge[mk 	网格	c=0 d=3.96046e-17 t=16891
wh[kx jx[lm 	网架	c=1 d=2.60532e-30 t=16891
wh[kx jx[lm jp[sk gz[ms 	网架结构	c=1 d=6.6203e-31 t=16891
wh[kx ke[uj 	网壳	c=1 d=2.64468e-30 t=16891
wh[kx pj[vm 	网盘	c=1 d=1.36361e-31 t=16891
wh[kx uh[la 	网上	c=5 d=1.12744e-05 t=16891
wh[kx vj[lk 	网站	c=2 d=9.30778e-10 t=16891
wh[kx xm[sj 	网线	c=0 d=8.17867e-19 t=16891
wh[kx yi[ow yy[es 	网易云	c=4 d=1.14984e-26 t=16891
wh[kx yz[uy 	网友	c=1 d=2.11334e-09 t=16891
wh[wn jx[lk 	妄加	c=1 d=2.59233e-30 t=16891
wh[wx 	忘	c=1 d=8.02629e-32 t=16891
wh[wx ji[yj 	忘记	c=7 d=1.22852e-07 t=16891
wh[wx ji[yj mk[xk zi[bz 	忘记名字	c=1 d=3.30177e-23 t=16891
wh[wx le[vl 	忘了	c=1 d=4.37847e-20 t=16891
